SID,SPECIES_NAME,COMMON_NAME,YEAR,VESSEL,STRATUM,HAULJOIN,HAUL,STATION,LATITUDE,LONGITUDE,WTCPUE,NUMCPUE,AREA_FISHED_HA,DATETIME,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21081,16,J-11,58.01504,-161.49195,0.0877,2.2966,4.3543434,2-Jun-22,55,3.9,7.4
75205,Tellina lutea,Alaska great-tellin,2022,94,31,-21055,22,F-10,56.69916,-162.16955,0.0035,0.22,4.5446224,4-Jun-22,71,3.1,7.9
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21086,29,J-09,57.97811,-162.74596,0.0457,0.8825,4.5325296,6-Jun-22,41,3.9,6.6
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21087,30,K-08,58.31972,-163.36385,0.0391,0.6742,4.4495538,6-Jun-22,39,4.1,5.1
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21090,33,L-06,58.69078,-164.65671,0.0228,0.6405,4.6835858,7-Jun-22,38,3.4,4.8
75205,Tellina lutea,Alaska great-tellin,2022,94,31,-21158,58,G-05,57.02398,-165.22092,0.2305,14.4212,5.0620052,14-Jun-22,72,1.5,6.9
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21241,68,K-05,58.32062,-165.28325,0.1216,2.5834,5.032032,20-Jun-22,48,4,4.7
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21242,69,L-05,58.63783,-165.29268,0.023,0.677,4.4315089,20-Jun-22,41,4.5,5.1
75205,Tellina lutea,Alaska great-tellin,2022,94,20,-21265,72,O-04,59.60062,-165.86181,0.0052,0.2183,4.580442,21-Jun-22,27,7.6,7.5
75205,Tellina lutea,Alaska great-tellin,2022,94,20,-21279,75,M-03,59.03262,-166.59155,0.0091,0.8068,4.9576696,22-Jun-22,33,4.9,4.9
75205,Tellina lutea,Alaska great-tellin,2022,94,10,-21281,77,K-03,58.36332,-166.54574,0.0632,0.6043,4.9646089,22-Jun-22,48,2.3,5.8
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21035,3,F-14,56.65598,-159.77891,0.0499,2.1602,4.6291896,31-May-22,38,5.1,6.8
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21037,5,H-14,57.31951,-159.64866,0.0503,1.4478,4.8348859,31-May-22,56,3.2,8.7
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21042,6,I-14,57.65005,-159.63167,0.4316,11.0908,4.0574334,1-Jun-22,51,3.2,5.8
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21043,7,J-14,57.98858,-159.58804,0.0441,2.267,4.8522163,1-Jun-22,42,4.3,4.6
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21044,8,K-14,58.33362,-159.52085,0.0328,1.0918,4.5795618,1-Jun-22,24,5.6,6.2
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21082,26,J-10,57.98298,-162.10723,0.0099,0.4825,4.1450109,6-Jun-22,37,4.2,4.6
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21083,27,K-10,58.30556,-162.06923,0.0274,2.2605,4.4238249,6-Jun-22,47,5,6.3
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21093,31,N-07,59.30902,-164.00404,0.1414,4.6244,4.1086689,7-Jun-22,22,7.7,11
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21094,32,N-06,59.34837,-164.64105,0.0122,0.763,3.931704,7-Jun-22,22,7.3,8.2
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21095,33,M-06,59.00334,-164.65232,0.0153,0.601,3.3277338,7-Jun-22,28,5.2,5.7
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21259,72,K-04,58.32,-165.91516,0.0196,0.4308,4.6427817,21-Jun-22,44,3.3,4.8
75205,Tellina lutea,Alaska great-tellin,2022,162,10,-21260,73,L-04,58.64839,-165.93173,0.0043,0.4741,4.2186474,21-Jun-22,37,4.7,5.1
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21262,75,N-04,59.32395,-165.94088,0.0303,0.4529,4.4161341,21-Jun-22,26,6.8,6.9
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21274,76,O-02,59.66845,-167.27717,0.0034,0.4542,4.4033706,22-Jun-22,32,4.8,4.9
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21275,77,N-02,59.3459,-167.2776,0.0552,2.6804,4.4769134,22-Jun-22,32,5.2,5.3
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21291,80,K-02,58.34435,-167.18835,0.0169,1.7547,4.5591705,23-Jun-22,52,1.5,6.5
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21382,105,M-01,58.98252,-167.9031,0.0144,0.4228,4.7302476,29-Jun-22,42,4.5,4.5
75205,Tellina lutea,Alaska great-tellin,2022,162,20,-21398,112,O-01,59.68568,-167.95658,0.0066,0.219,4.566006,1-Jul-22,36,5.3,5.6
75240,Macoma sp.,,2022,94,43,-21620,157,Q-26,60.35374,-174.08163,0.0167,0.8123,4.9245856,18-Jul-22,90,0,8.2
75240,Macoma sp.,,2022,94,43,-21622,159,P-26,60.02593,-173.95862,0.0109,1.3913,5.031381,18-Jul-22,95,0.5,8.3
75240,Macoma sp.,,2022,94,41,-21745,190,R-27,60.64326,-174.81738,0.027,1.1897,5.043216,27-Jul-22,97,0.7,8.5
75240,Macoma sp.,,2022,162,10,-21035,3,F-14,56.65598,-159.77891,0.0343,0.432,4.6291896,31-May-22,38,5.1,6.8
75240,Macoma sp.,,2022,162,10,-21036,4,G-14,56.9824,-159.70445,0.1868,4.0279,4.468853,31-May-22,56,4.2,6.3
75240,Macoma sp.,,2022,162,10,-21037,5,H-14,57.31951,-159.64866,0.1653,2.0683,4.8348859,31-May-22,56,3.2,8.7
75240,Macoma sp.,,2022,162,10,-21042,6,I-14,57.65005,-159.63167,1.4472,19.224,4.0574334,1-Jun-22,51,3.2,5.8
75240,Macoma sp.,,2022,162,10,-21043,7,J-14,57.98858,-159.58804,0.3444,8.8619,4.8522163,1-Jun-22,42,4.3,4.6
75240,Macoma sp.,,2022,162,10,-21067,10,J-12,58.01873,-160.84237,0.029,0.9513,4.204865,2-Jun-22,46,3.2,6.2
75240,Macoma sp.,,2022,162,31,-21069,12,H-12,57.3373,-160.92724,0.3342,5.7324,4.5356,2-Jun-22,65,3.7,7.3
75240,Macoma sp.,,2022,162,31,-21070,13,G-12,57.00997,-160.9343,0.1209,2.4407,4.506947,2-Jun-22,68,3.8,8.2
75240,Macoma sp.,,2022,162,10,-21072,15,E-12,56.3393,-160.98869,0.1022,1.6327,4.2874272,3-Jun-22,53,4,7.7
75240,Macoma sp.,,2022,162,10,-21073,16,E-11,56.33967,-161.6243,0.3473,5.7107,4.7280002,3-Jun-22,64,3.7,8.3
75240,Macoma sp.,,2022,162,31,-21074,17,E-10,56.33388,-162.19524,0.0559,1.7683,4.5239974,3-Jun-22,75,3.4,9
75240,Macoma sp.,,2022,162,31,-21075,18,D-10,56.00915,-162.27444,0.1965,1.9352,4.6507564,4-Jun-22,73,3.3,8.2
75240,Macoma sp.,,2022,162,10,-21058,19,C-09,55.66309,-162.82125,0.9572,14.1975,4.1556753,4-Jun-22,50,3.7,8
75240,Macoma sp.,,2022,162,31,-21076,20,D-09,55.98851,-162.8336,0.0408,0.6552,4.5786279,4-Jun-22,80,3.1,8.6
75240,Macoma sp.,,2022,162,31,-21077,21,E-09,56.32135,-162.81094,0.0205,0.4179,4.78584,4-Jun-22,78,2.9,8.3
75240,Macoma sp.,,2022,162,10,-21060,23,H-10,57.32939,-162.153,0.4549,4.4624,4.257819,5-Jun-22,51,4,7.4
75240,Macoma sp.,,2022,162,10,-21061,24,I-10,57.66587,-162.13297,0.7129,6.4586,4.4901648,5-Jun-22,48,3.8,8.7
75240,Macoma sp.,,2022,162,10,-21082,26,J-10,57.98298,-162.10723,0.1197,0.965,4.1450109,6-Jun-22,37,4.2,4.6
75240,Macoma sp.,,2022,162,10,-21083,27,K-10,58.30556,-162.06923,0.1598,2.2605,4.4238249,6-Jun-22,47,5,6.3
75240,Macoma sp.,,2022,162,10,-21084,28,K-09,58.32438,-162.72061,0.4944,7.104,4.2229596,6-Jun-22,32,4.8,5
75240,Macoma sp.,,2022,162,10,-21085,29,L-09,58.6378,-162.71425,0.0296,0.6785,4.4218394,6-Jun-22,27,6,6.2
75240,Macoma sp.,,2022,162,10,-21105,35,K-07,58.3346,-164.00747,0.4181,2.5602,3.9059303,8-Jun-22,41,3.8,7.5
75240,Macoma sp.,,2022,162,10,-21106,36,J-08,58.00156,-163.37697,0.2956,3.2744,4.58106,9-Jun-22,43,3.6,8
75240,Macoma sp.,,2022,162,10,-21260,73,L-04,58.64839,-165.93173,0.0197,0.4741,4.2186474,21-Jun-22,37,4.7,5.1
75240,Macoma sp.,,2022,162,20,-21261,74,M-04,58.99438,-165.93523,0.0882,1.1823,4.2290468,21-Jun-22,31,6,6
75240,Macoma sp.,,2022,162,20,-21275,77,N-02,59.3459,-167.2776,0.0681,0.6701,4.4769134,22-Jun-22,32,5.2,5.3
75240,Macoma sp.,,2022,162,20,-21291,80,K-02,58.34435,-167.18835,0.1187,3.2901,4.5591705,23-Jun-22,52,1.5,6.5
75240,Macoma sp.,,2022,162,20,-21383,106,N-01,59.31001,-167.91578,0.0023,0.2286,4.3750044,29-Jun-22,40,4.6,4.7
75241,Macoma nasuta,bent-nose Macoma,2022,162,43,-21624,153,QP2625,60.12231,-173.76777,0.0435,1.8068,5.5345562,17-Jul-22,88,-0.2,8.1
75241,Macoma nasuta,bent-nose Macoma,2022,162,43,-21627,156,QP2524,60.18422,-173.0335,0.0194,0.6188,4.847993,17-Jul-22,59,2.8,4.8
75267,Siliqua alta,Alaska razor,2022,94,10,-21242,69,L-05,58.63783,-165.29268,0.0115,1.3539,4.4315089,20-Jun-22,41,4.5,5.1
75267,Siliqua alta,Alaska razor,2022,94,10,-21263,70,M-05,58.96403,-165.27861,0.0072,0.6781,4.4241639,21-Jun-22,27,6.6,6.6
75267,Siliqua alta,Alaska razor,2022,94,20,-21265,72,O-04,59.60062,-165.86181,0.0105,0.8733,4.580442,21-Jun-22,27,7.6,7.5
75267,Siliqua alta,Alaska razor,2022,94,20,-21278,74,N-03,59.35578,-166.58083,0.0119,0.4049,4.9400832,22-Jun-22,28,6.2,6.2
75267,Siliqua alta,Alaska razor,2022,94,20,-21279,75,M-03,59.03262,-166.59155,0.0781,4.841,4.9576696,22-Jun-22,33,4.9,4.9
75267,Siliqua alta,Alaska razor,2022,94,20,-21280,76,L-03,58.69822,-166.5606,0.0163,0.6622,4.5304,22-Jun-22,41,3.7,4
75267,Siliqua alta,Alaska razor,2022,162,10,-21043,7,J-14,57.98858,-159.58804,0.006,0.6183,4.8522163,1-Jun-22,42,4.3,4.6
75267,Siliqua alta,Alaska razor,2022,162,10,-21044,8,K-14,58.33362,-159.52085,0.0076,0.4367,4.5795618,1-Jun-22,24,5.6,6.2
75267,Siliqua alta,Alaska razor,2022,162,10,-21067,10,J-12,58.01873,-160.84237,0.0687,0.4756,4.204865,2-Jun-22,46,3.2,6.2
75267,Siliqua alta,Alaska razor,2022,162,10,-21093,31,N-07,59.30902,-164.00404,0.0024,0.4868,4.1086689,7-Jun-22,22,7.7,11
75267,Siliqua alta,Alaska razor,2022,162,10,-21094,32,N-06,59.34837,-164.64105,0.0282,2.5434,3.931704,7-Jun-22,22,7.3,8.2
75267,Siliqua alta,Alaska razor,2022,162,10,-21095,33,M-06,59.00334,-164.65232,0.006,0.601,3.3277338,7-Jun-22,28,5.2,5.7
75267,Siliqua alta,Alaska razor,2022,162,10,-21260,73,L-04,58.64839,-165.93173,0.0043,0.4741,4.2186474,21-Jun-22,37,4.7,5.1
75267,Siliqua alta,Alaska razor,2022,162,20,-21261,74,M-04,58.99438,-165.93523,0.017,1.6552,4.2290468,21-Jun-22,31,6,6
75267,Siliqua alta,Alaska razor,2022,162,20,-21262,75,N-04,59.32395,-165.94088,0.0328,2.9438,4.4161341,21-Jun-22,26,6.8,6.9
75267,Siliqua alta,Alaska razor,2022,162,20,-21383,106,N-01,59.31001,-167.91578,0.0069,0.2286,4.3750044,29-Jun-22,40,4.6,4.7
75267,Siliqua alta,Alaska razor,2022,162,20,-21397,111,P-01,60.02711,-168.00012,0.0053,0.4212,4.7488254,1-Jul-22,26,5.1,5.2
75284,Serripes sp.,,2022,94,41,-21596,152,R-24,60.67567,-172.8329,0.0435,0.8842,4.5240448,17-Jul-22,42,3.7,6.4
75284,Serripes sp.,,2022,162,10,-21106,36,J-08,58.00156,-163.37697,0.0092,0.4366,4.58106,9-Jun-22,43,3.6,8
75284,Serripes sp.,,2022,162,50,-21143,48,A-05,55.0056,-165.15166,0.0371,0.6215,4.8270792,12-Jun-22,110,4.2,6
75284,Serripes sp.,,2022,162,10,-21259,72,K-04,58.32,-165.91516,0.1198,0.8616,4.6427817,21-Jun-22,44,3.3,4.8
75284,Serripes sp.,,2022,162,10,-21260,73,L-04,58.64839,-165.93173,0.0306,0.4741,4.2186474,21-Jun-22,37,4.7,5.1
75284,Serripes sp.,,2022,162,20,-21261,74,M-04,58.99438,-165.93523,0.1395,1.6552,4.2290468,21-Jun-22,31,6,6
75284,Serripes sp.,,2022,162,31,-21293,82,I-02,57.68581,-167.15125,1.675,16.8079,4.7001825,23-Jun-22,67,0.7,7.4
75284,Serripes sp.,,2022,162,20,-21380,103,L-18,58.6532,-168.49789,0.1631,3.0355,4.6120536,28-Jun-22,54,2.1,6.3
75284,Serripes sp.,,2022,162,20,-21405,115,P-19,59.98763,-169.31513,0.1404,1.2336,4.863669,2-Jul-22,46,2.4,6.3
75284,Serripes sp.,,2022,162,41,-21453,124,M-21,59.02325,-170.48327,0.3468,2.9748,5.3785143,4-Jul-22,71,0.1,6.7
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21049,12,I-13,57.65502,-160.27538,0.139,1.857,4.308113,1-Jun-22,54,3.6,7.6
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21078,13,J-13,57.98972,-160.2152,0.1314,1.7155,4.6633765,2-Jun-22,51,3.8,6.5
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21079,14,K-12,58.2842,-160.79266,0.0432,0.7255,2.756598,2-Jun-22,33,5.4,6.6
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21080,15,K-11,58.23113,-161.55173,0.3728,4.5995,4.348305,2-Jun-22,40,4.4,5
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21081,16,J-11,58.01504,-161.49195,1.2374,17.6835,4.3543434,2-Jun-22,55,3.9,7.4
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21050,18,H-11,57.3535,-161.54212,0.0233,0.2331,4.2901353,3-Jun-22,56,3.9,7.5
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21052,19,G-11,57.01258,-161.56909,0.2833,4.2149,4.5078325,3-Jun-22,69,3.3,8
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21053,20,F-11,56.69727,-161.59051,0.3742,7.3461,4.6283048,3-Jun-22,86,3.3,8.3
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21054,21,G-10,57.02285,-162.15144,0.1032,1.5369,4.5546592,4-Jun-22,60,3.7,7.3
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21055,22,F-10,56.69916,-162.16955,0.0396,0.6601,4.5446224,4-Jun-22,71,3.1,7.9
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21057,24,G-09,56.98481,-162.77374,0.0634,0.4284,4.6680356,4-Jun-22,60,3.1,6.8
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21063,25,H-09,57.3325,-162.75388,0.0624,0.4503,4.4416072,5-Jun-22,50,3.4,6.2
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21086,29,J-09,57.97811,-162.74596,0.0777,0.4413,4.5325296,6-Jun-22,41,3.9,6.6
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21096,35,J-06,58.01834,-164.60981,0.1265,1.4394,4.8630669,8-Jun-22,45,2.3,5.5
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21097,36,I-06,57.68729,-164.6171,0.6996,13.5483,4.6500315,8-Jun-22,55,1.3,6.7
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21099,38,H-07,57.33063,-164.02642,0.0145,0.8312,4.8122162,8-Jun-22,62,1.5,8
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21100,39,I-07,57.65138,-163.98126,0.4157,3.3259,4.8107943,9-Jun-22,53,2,6.2
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21103,42,I-08,57.69167,-163.38976,0.0502,3.0442,4.5989403,9-Jun-22,48,2.8,7.2
75287,Serripes notabilis,oblique smoothcockle,2022,94,10,-21240,67,J-05,57.98018,-165.24915,0.4326,8.7076,5.0530284,20-Jun-22,50,2.5,6.1
75287,Serripes notabilis,oblique smoothcockle,2022,94,20,-21265,72,O-04,59.60062,-165.86181,0.0148,0.2183,4.580442,21-Jun-22,27,7.6,7.5
75287,Serripes notabilis,oblique smoothcockle,2022,94,20,-21266,73,O-03,59.66544,-166.56695,0.0381,0.6145,4.8818736,21-Jun-22,31,6.8,7
75287,Serripes notabilis,oblique smoothcockle,2022,94,20,-21280,76,L-03,58.69822,-166.5606,0.0302,0.6622,4.5304,22-Jun-22,41,3.7,4
75287,Serripes notabilis,oblique smoothcockle,2022,94,50,-21325,87,C-01,55.65102,-167.55737,0.0091,0.1811,5.520696,25-Jun-22,136,4,7.7
75287,Serripes notabilis,oblique smoothcockle,2022,94,31,-21361,95,I-01,57.64379,-167.76505,1.8999,43.1144,4.9635396,27-Jun-22,69,0.9,7.4
75287,Serripes notabilis,oblique smoothcockle,2022,94,41,-21389,97,K-01,58.29696,-167.82854,2.7837,27.2981,5.384981,28-Jun-22,61,0.8,7
75287,Serripes notabilis,oblique smoothcockle,2022,94,20,-21390,98,L-01,58.63913,-167.86567,0.0324,0.6029,4.975641,28-Jun-22,49,2.7,6.6
75287,Serripes notabilis,oblique smoothcockle,2022,94,41,-21449,118,L-20,58.68529,-169.77289,0.3659,4.3735,3.4297537,4-Jul-22,67,0.8,6.9
75287,Serripes notabilis,oblique smoothcockle,2022,94,41,-21526,134,L-23,58.64796,-171.71111,0.1784,1.6713,4.7867976,12-Jul-22,91,-0.2,7.8
75287,Serripes notabilis,oblique smoothcockle,2022,94,41,-21577,147,S-23,61.01432,-172.14321,0.0503,1.0571,4.729725,15-Jul-22,62,-0.4,7.6
75287,Serripes notabilis,oblique smoothcockle,2022,94,41,-21584,148,R-23,60.69421,-172.11196,0.0749,2.3853,5.0309046,16-Jul-22,60,-0.2,7.4
75287,Serripes notabilis,oblique smoothcockle,2022,94,43,-21620,157,Q-26,60.35374,-174.08163,0.0831,0.8123,4.9245856,18-Jul-22,90,0,8.2
75287,Serripes notabilis,oblique smoothcockle,2022,94,43,-21622,159,P-26,60.02593,-173.95862,0.0624,1.3913,5.031381,18-Jul-22,95,0.5,8.3
75287,Serripes notabilis,oblique smoothcockle,2022,94,61,-21680,169,M-29,59.00234,-175.68241,0.1173,2.0653,5.3261744,21-Jul-22,133,2.8,9
75287,Serripes notabilis,oblique smoothcockle,2022,94,61,-21690,170,M-30,58.9812,-176.31471,0.0781,1.8416,5.4301644,22-Jul-22,134,3,9.2
75287,Serripes notabilis,oblique smoothcockle,2022,94,62,-21703,175,P-27,59.9715,-174.57733,0.0541,3.9337,5.0842852,23-Jul-22,108,1.1,8.8
75287,Serripes notabilis,oblique smoothcockle,2022,94,82,-21776,194,U-26,61.66733,-174.5009,0.0488,0.6147,4.8803856,28-Jul-22,76,-1.4,8.6
75287,Serripes notabilis,oblique smoothcockle,2022,162,20,-21276,78,M-02,59.01291,-167.23757,0.0217,1.3827,4.339302,22-Jun-22,39,4.2,4.3
75287,Serripes notabilis,oblique smoothcockle,2022,162,20,-21277,79,L-02,58.68101,-167.21796,0.0178,0.4131,4.8410782,22-Jun-22,45,3.5,4
75287,Serripes notabilis,oblique smoothcockle,2022,162,20,-21382,105,M-01,58.98252,-167.9031,0.0144,0.4228,4.7302476,29-Jun-22,42,4.5,4.5
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21550,138,E-22,56.34102,-170.69195,0.1092,1.5967,5.0103927,13-Jul-22,120,4,8.3
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21567,142,G-25,57.01261,-172.65308,0.0843,1.1766,5.099592,14-Jul-22,122,3.5,8.3
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21588,144,G-26,57.0033,-173.24468,0.0432,0.9965,5.0176064,15-Jul-22,142,3.8,8.5
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21592,148,L-24,58.66793,-172.37129,0.8123,5.3694,5.400976,16-Jul-22,102,0.4,8.8
75287,Serripes notabilis,oblique smoothcockle,2022,162,43,-21594,150,N-24,59.32145,-172.4992,0.0974,1.1501,5.217064,16-Jul-22,88,-0.1,8.2
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21632,161,M-25,59.00805,-173.08657,0.1819,1.9429,5.1469944,18-Jul-22,106,1.4,8.9
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21671,167,L-25,58.66816,-173.04163,0.1344,3.997,5.50412,20-Jul-22,113,2.8,8.6
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21699,173,L-28,58.70038,-174.87287,0.02,0.189,5.2921944,22-Jul-22,183,3.6,8.7
75287,Serripes notabilis,oblique smoothcockle,2022,162,61,-21742,184,R-32,60.66101,-178.18886,0.1093,1.2658,6.3200297,25-Jul-22,161,2,9.4
75600,Pododesmus macrochisma,Alaska falsejingle,2022,162,42,-21339,95,HG2019,57.17198,-169.32048,0.1539,10.2476,4.976784,26-Jun-22,72,2.3,6.8
75600,Pododesmus macrochisma,Alaska falsejingle,2022,162,42,-21354,96,H-19,57.33119,-168.99938,0.2278,1.4699,4.7621722,27-Jun-22,72,1.7,7
75600,Pododesmus macrochisma,Alaska falsejingle,2022,162,42,-21355,97,IH2019,57.49301,-169.3638,1.7894,10.6464,4.884297,27-Jun-22,71,1.3,6.6
75600,Pododesmus macrochisma,Alaska falsejingle,2022,162,43,-21623,152,P-25,60.00477,-173.32557,0.3007,6.5451,2.7501572,17-Jul-22,75,0.1,8
78010,Octopodidae,octopus unid.,2022,94,41,-21524,132,J-23,57.98303,-171.59536,0.0164,1.0279,4.8643576,12-Jul-22,96,1.6,8.5
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21589,145,H-26,57.30181,-173.31599,0.0071,0.2025,4.9377195,15-Jul-22,121,3.8,8.5
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21590,146,H-25,57.33961,-172.81916,0.032,0.4054,4.9337898,15-Jul-22,116,3.7,8.5
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21694,168,I-26,57.64959,-173.37171,0.0473,0.6826,4.3951488,21-Jul-22,143,3.9,8.6
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21695,169,J-26,57.98843,-173.49117,0.04,1.7469,5.152104,21-Jul-22,117,3.6,8.7
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21699,173,L-28,58.70038,-174.87287,1.5117,0.189,5.2921944,22-Jul-22,183,3.6,8.7
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21701,175,L-30,58.66951,-176.19926,0.0011,0.1915,5.2231054,22-Jul-22,139,3.4,9.3
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21711,176,L-31,58.67027,-176.83144,0.0015,0.1888,5.295364,23-Jul-22,135,3.6,9.3
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,61,-21713,178,M-32,59.0035,-177.54533,0.0162,0.3861,5.1799848,23-Jul-22,134,3.6,9.3
78012,Benthoctopus leioderma,smoothskin octopus,2022,162,90,-21766,190,S-30,60.99589,-176.96967,0.0034,0.1863,5.368044,27-Jul-22,122,1.6,9.2
78020,Octopus sp.,,2022,162,61,-21550,138,E-22,56.34102,-170.69195,0.002,0.1996,5.0103927,13-Jul-22,120,4,8.3
78403,Enteroctopus dofleini,giant octopus,2022,94,42,-21393,103,F-21,56.64287,-170.08987,2.6154,0.3875,5.1617444,30-Jun-22,98,3.5,7
78403,Enteroctopus dofleini,giant octopus,2022,94,43,-21562,140,PO2423,59.83113,-172.27376,0.0922,0.204,4.90212,14-Jul-22,75,-0.6,8
78403,Enteroctopus dofleini,giant octopus,2022,94,62,-21655,164,O-27,59.68206,-174.45835,0.069,0.1885,5.3043214,20-Jul-22,113,1.6,8.5
78403,Enteroctopus dofleini,giant octopus,2022,94,61,-21677,166,M-26,58.97093,-173.69387,0.0344,1.6172,4.9468192,21-Jul-22,117,2.7,8.8
78403,Enteroctopus dofleini,giant octopus,2022,94,61,-21678,167,M-27,58.99262,-174.32675,3.0654,1.3454,5.202952,21-Jul-22,127,2.9,8.9
78403,Enteroctopus dofleini,giant octopus,2022,94,61,-21690,170,M-30,58.9812,-176.31471,0.5985,0.1842,5.4301644,22-Jul-22,134,3,9.2
78403,Enteroctopus dofleini,giant octopus,2022,94,61,-21691,171,N-30,59.32301,-176.36364,0.7973,0.188,5.3181546,22-Jul-22,135,2.4,9.3
78403,Enteroctopus dofleini,giant octopus,2022,94,61,-21692,172,N-29,59.34918,-175.7633,0.6192,0.1905,5.2489761,22-Jul-22,136,2.2,9.2
78403,Enteroctopus dofleini,giant octopus,2022,162,31,-21113,41,E-08,56.33932,-163.41718,4.5482,0.2092,4.7799318,10-Jun-22,85,2.5,8.9
78403,Enteroctopus dofleini,giant octopus,2022,162,31,-21144,50,Z-05,54.70177,-165.11223,1.3116,0.4554,2.1957804,12-Jun-22,82,4.6,5.8
78403,Enteroctopus dofleini,giant octopus,2022,162,31,-21164,58,F-03,56.67238,-166.43042,0.0011,0.2189,4.5678252,14-Jun-22,84,2.4,7.3
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21568,143,F-25,56.68481,-172.57165,2.5015,0.6243,4.8050297,14-Jul-22,135,3.9,8.3
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21588,144,G-26,57.0033,-173.24468,0.3946,0.1993,5.0176064,15-Jul-22,142,3.8,8.5
78403,Enteroctopus dofleini,giant octopus,2022,162,43,-21595,151,O-24,59.65921,-172.56289,0.169,0.1952,5.1235965,16-Jul-22,84,-0.5,8.1
78403,Enteroctopus dofleini,giant octopus,2022,162,43,-21630,159,ON2524,59.51127,-172.90135,0.547,0.1913,5.2286508,18-Jul-22,94,0.3,8.1
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21696,170,K-26,58.31606,-173.56621,1.3417,2.0588,4.857212,21-Jul-22,115,3.4,8.7
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21697,171,K-27,58.33365,-174.29953,0.4209,0.3827,2.613182,21-Jul-22,158,3.7,8.8
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21700,174,L-29,58.67212,-175.5124,2.8281,0.7394,5.409952,22-Jul-22,135,3.6,8.7
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21701,175,L-30,58.66951,-176.19926,5.0315,1.9146,5.2231054,22-Jul-22,139,3.4,9.3
78403,Enteroctopus dofleini,giant octopus,2022,162,61,-21711,176,L-31,58.67027,-176.83144,1.93,0.9442,5.295364,23-Jul-22,135,3.6,9.3
